user_id,campaign_id,click_time,ad_impressions,ad_clicks,ad_spend,engagement_duration
434,55,2023-05-04,91,2,1.35,10
300,46,2023-07-25,120,5,6.69,19
55,18,2023-07-25,113,5,8.74,66
392,49,2023-08-14,101,2,2.63,9
279,29,2023-01-13,105,6,7.34,23
191,47,2023-09-11,106,9,8.79,48
107,59,2023-02-20,90,2,4.86,24
101,70,2023-09-26,92,6,10.6,7
245,96,2023-05-27,116,9,23.55,94
422,6,2023-03-26,112,9,21.49,58
374,18,2023-04-22,106,2,2.43,18
352,84,2023-05-28,99,7,9.16,0
342,49,2023-02-05,95,5,9.62,35
155,39,2023-07-20,86,3,4.41,4
454,49,2023-04-01,88,2,5.22,3
254,55,2023-04-15,104,3,6.85,14
373,28,,91,0,0.0,0
152,88,2023-02-26,97,5,8.32,25
37,59,2023-08-02,82,1,1.63,6
399,13,2023-12-17,95,6,9.39,6
153,23,2023-11-17,90,1,0.55,1
344,14,2023-07-11,113,7,17.97,7
96,38,2023-09-19,88,4,3.24,26
117,15,2023-11-04,96,6,16.53,51
204,69,2023-08-04,101,3,2.62,2
107,54,2023-05-15,103,4,3.28,9
246,4,2023-05-09,96,4,6.19,6
199,41,2023-07-13,87,1,1.01,1
276,73,2023-07-18,88,3,6.12,15
304,66,2023-09-05,98,5,5.78,0
475,3,2023-04-21,104,5,13.45,17
194,71,2023-10-14,94,9,21.08,107
400,30,2023-01-02,86,2,4.51,4
15,36,2023-10-05,99,6,15.68,5
113,63,2023-12-16,90,3,5.49,20
309,83,2023-04-27,109,3,4.23,2
206,94,2023-04-27,84,4,7.88,25
354,11,2023-06-26,91,1,1.61,5
296,24,2023-03-16,94,7,5.06,25
400,91,2023-11-01,87,3,3.62,3
59,85,2023-11-26,92,6,17.34,20
86,62,2023-01-30,103,5,6.28,75
197,43,2023-11-03,116,7,14.82,36
115,36,2023-02-02,111,6,15.69,9
23,34,2023-01-26,105,8,23.97,32
194,96,2023-12-18,99,6,13.69,9
75,75,2023-02-18,100,2,4.05,20
42,70,2023-08-20,117,7,15.97,9
88,17,2023-09-20,80,3,5.62,11
81,36,2023-09-03,110,8,19.04,347
64,67,2023-04-09,113,10,13.5,46
11,12,2023-10-02,120,9,25.95,86
59,58,2023-12-23,110,5,12.0,3
299,99,2023-07-25,114,6,4.58,6
334,7,2023-09-03,102,4,3.19,15
172,87,2023-08-18,111,7,10.25,100
270,79,2023-09-24,83,2,4.91,25
336,33,2023-10-23,111,2,2.07,27
245,37,2023-10-25,104,6,5.68,67
315,58,2023-11-16,105,5,12.78,9
308,8,2023-06-11,87,2,3.54,11
83,18,2023-02-24,119,6,15.96,66
252,16,2023-02-26,106,4,5.36,118
143,70,2023-07-29,99,7,14.93,0
405,43,2023-08-02,107,4,2.87,3
183,67,2023-02-18,102,9,26.04,38
284,80,2023-10-01,111,7,11.15,17
340,14,2023-01-05,93,7,6.6,10
222,10,2023-09-10,102,3,7.43,0
109,81,2023-12-17,95,6,9.02,79
438,91,2023-06-10,115,3,4.4,39
209,32,2023-02-18,112,6,13.8,9
209,26,2023-02-18,107,4,5.93,60
87,77,2023-08-25,117,9,9.28,81
490,47,2023-06-30,101,4,6.33,26
230,23,2023-08-01,103,4,9.44,31
53,54,2023-11-02,80,6,13.57,16
157,78,2023-07-30,90,3,3.34,6
112,63,2023-10-15,89,7,7.87,28
260,10,2023-02-15,90,3,2.15,60
294,28,2023-09-27,99,3,5.22,15
437,89,2023-12-30,94,3,5.46,23
303,83,2023-10-25,80,3,2.06,42
455,75,2023-01-28,93,4,4.71,14
201,68,2023-03-27,106,6,10.89,45
358,7,2023-02-28,100,5,6.47,14
391,27,2023-11-26,100,3,4.74,34
422,2,2023-09-13,92,6,4.23,52
40,55,2023-09-10,107,3,2.2,3
179,25,2023-12-16,107,9,23.14,47
357,22,2023-02-28,73,3,4.1,7
200,29,2023-12-20,120,7,10.96,14
100,54,2023-03-03,86,3,4.43,2
411,31,,95,0,0.0,0
241,79,2023-09-27,102,6,14.04,82
169,35,2023-10-24,92,10,5.73,23
19,97,2023-01-24,98,1,2.0,11
159,89,2023-11-05,88,13,33.34,77
428,8,2023-05-05,97,8,18.65,20
244,87,2023-03-25,102,3,7.37,0
308,46,2023-06-01,77,2,2.47,5
191,67,2023-06-20,101,5,7.13,2
258,29,2023-06-24,113,6,11.55,6
356,54,2023-05-01,100,6,3.5,43
349,77,2023-10-28,97,6,11.2,1
281,98,2023-03-05,107,5,7.99,7
79,62,2023-05-23,104,6,14.57,54
376,28,2023-11-06,91,4,7.59,1
324,20,2023-03-16,103,7,20.35,11
467,42,2023-06-25,100,4,3.58,26
55,57,2023-05-20,106,9,25.99,88
36,77,2023-12-25,94,7,14.9,17
379,24,2023-06-15,97,3,8.58,15
286,9,2023-11-19,109,6,14.25,17
379,33,2023-09-10,100,2,5.32,20
445,54,2023-04-02,93,6,10.25,12
464,14,2023-12-27,97,4,6.2,4
94,91,2023-04-07,106,11,9.38,6
208,5,2023-03-04,100,5,4.95,16
357,70,2023-07-22,103,4,9.82,38
120,74,2023-11-03,93,4,6.88,5
134,46,2023-05-13,104,6,17.85,42
51,27,2023-10-12,115,3,3.66,0
129,41,2023-04-30,100,4,7.63,7
49,41,2023-07-19,83,4,11.83,8
112,100,2023-01-27,105,4,11.3,8
309,32,2023-01-05,131,7,17.32,11
459,99,2023-08-29,86,2,3.72,18
307,52,,80,0,0.0,0
339,95,2023-06-22,93,3,2.37,3
397,80,2023-01-24,91,6,10.16,23
334,76,2023-08-08,96,2,1.38,2
357,85,2023-06-06,112,5,9.66,17
186,75,2023-10-03,105,5,12.1,12
238,18,2023-11-19,105,8,13.03,114
143,94,2023-01-17,94,5,12.49,0
288,96,2023-11-09,93,4,9.13,97
310,23,2023-12-26,89,2,1.77,10
56,59,2023-09-05,90,9,12.0,93
326,100,2023-04-07,97,4,3.28,22
169,84,2023-02-17,100,4,8.53,3
215,52,2023-09-18,104,4,8.1,38
33,9,2023-04-16,110,8,14.12,29
111,80,2023-08-29,103,3,8.43,3
99,55,2023-08-20,101,7,8.37,149
15,62,2023-12-21,83,6,15.29,37
70,16,2023-09-03,112,3,8.77,14
337,29,2023-12-28,117,7,14.5,15
151,2,2023-12-28,88,6,11.17,1
471,24,2023-06-06,88,5,9.56,15
68,84,2023-03-29,101,7,9.25,36
331,22,2023-05-19,97,3,8.74,3
49,89,2023-11-12,85,7,8.86,18
269,93,2023-04-28,109,5,10.99,8
416,8,2023-07-30,92,6,6.65,17
345,32,2023-04-05,86,4,5.37,14
376,31,2023-08-11,128,7,5.21,75
161,40,2023-01-08,110,3,4.69,5
49,70,2023-02-21,98,3,6.84,11
333,40,2023-05-29,96,3,1.75,56
138,22,2023-06-01,97,3,5.32,3
390,71,2023-05-19,108,5,13.24,33
80,86,2023-12-09,99,5,7.75,10
16,21,2023-12-21,111,6,6.06,8
144,32,2023-07-08,95,1,2.72,11
4,90,2023-11-04,105,4,9.34,6
158,57,2023-07-30,103,5,9.84,65
180,90,2023-02-16,95,6,16.93,58
61,86,2023-09-21,108,4,8.71,6
219,85,2023-02-03,98,6,9.02,6
173,54,2023-05-21,99,3,3.95,18
5,79,2023-10-22,100,8,18.14,27
146,14,2023-06-08,98,3,6.48,0
254,45,2023-04-09,100,7,20.73,1
318,70,2023-11-14,102,6,10.06,5
362,9,2023-04-09,97,3,6.84,4
240,5,2023-06-13,99,5,10.16,20
160,82,2023-03-10,97,3,7.25,22
154,42,2023-02-17,99,6,11.37,33
351,82,2023-11-16,94,4,6.19,2
29,66,2023-04-02,112,4,10.52,24
198,10,2023-12-08,95,6,14.36,1
462,100,2023-02-06,110,9,7.17,41
14,83,2023-04-13,91,3,4.87,1
163,50,2023-06-13,94,5,6.21,22
316,35,2023-04-03,99,2,4.77,10
384,74,2023-10-31,104,7,18.94,29
90,5,2023-11-21,114,10,6.43,51
490,23,2023-05-04,95,8,6.71,76
246,49,2023-12-31,95,3,5.88,24
196,56,2023-10-26,102,3,2.81,27
340,55,2023-11-04,103,4,6.34,19
89,100,2023-03-27,82,3,6.35,13
292,45,2023-04-30,94,3,2.7,12
119,69,2023-07-16,89,5,13.49,7
48,73,2023-05-09,90,4,8.49,22
48,9,2023-11-17,91,4,3.41,33
422,70,2023-04-09,83,1,2.52,4
312,87,2023-01-09,95,6,5.78,66
428,80,2023-04-29,99,5,8.15,15
402,40,2023-03-06,96,7,18.45,4
144,84,2023-11-20,108,1,1.19,1
440,20,2023-05-31,110,3,3.94,4
2,49,2023-08-06,103,6,16.66,16
345,23,2023-09-20,101,4,9.55,25
382,25,2023-05-19,108,9,21.69,87
210,25,2023-04-14,102,9,24.08,67
413,39,2023-12-12,105,5,3.19,13
265,69,2023-11-06,86,7,6.55,9
118,31,2023-05-12,112,6,11.44,7
107,61,2023-07-09,107,4,8.27,6
53,95,2023-09-27,92,3,6.1,35
196,56,2023-11-10,96,2,5.67,7
131,94,2023-01-20,99,5,8.51,65
260,56,2023-07-05,99,5,14.72,82
416,37,2023-03-31,109,8,12.39,40
146,32,2023-10-15,89,3,7.29,8
91,50,2023-11-14,97,4,9.14,38
484,18,2023-10-11,87,8,20.24,145
169,44,2023-01-11,112,3,3.08,3
231,35,2023-04-15,100,6,7.88,2
175,3,2023-10-23,90,6,6.81,25
442,45,2023-03-25,90,4,8.31,0
499,98,2023-10-14,91,6,7.82,6
325,67,2023-11-15,92,4,6.96,33
192,78,2023-05-20,105,5,12.67,6
451,62,2023-11-20,107,9,19.43,7
444,2,2023-05-08,113,5,11.71,69
292,55,2023-11-06,95,3,1.76,0
448,55,2023-05-26,105,2,5.88,2
168,27,2023-06-15,99,3,4.18,15
308,13,2023-08-29,104,5,13.62,28
208,43,2023-01-23,102,5,9.93,35
133,59,2023-03-05,107,6,14.59,12
411,71,2023-09-25,87,8,12.59,185
104,1,2023-01-20,95,5,13.35,24
391,76,2023-10-29,107,4,6.7,64
175,36,2023-03-11,99,8,13.9,16
282,66,2023-08-22,84,6,13.76,20
109,36,2023-05-26,107,7,5.0,7
379,94,2023-11-09,113,4,2.89,9
331,52,2023-12-08,81,7,17.27,1
194,67,2023-08-11,94,2,1.54,23
221,58,2023-10-29,94,4,9.45,32
276,79,2023-10-24,127,5,6.41,14
133,59,2023-01-09,110,7,7.07,43
210,90,2023-02-24,100,7,9.12,5
235,90,2023-11-25,111,6,16.78,4
12,56,2023-10-27,102,8,10.83,20
27,11,2023-05-14,100,5,7.95,5
319,57,2023-02-12,111,4,3.3,1
42,4,2023-04-21,115,8,20.69,14
409,68,2023-05-14,102,4,8.63,21
408,92,2023-08-18,99,5,9.01,4
53,44,2023-07-20,109,10,11.14,7
246,46,2023-08-03,95,3,4.95,15
222,94,2023-06-16,79,7,8.19,52
1,84,2023-06-23,98,6,7.42,46
40,70,2023-09-16,95,2,5.06,8
217,3,2023-12-18,123,5,12.96,8
50,50,2023-09-09,94,3,3.46,5
340,38,2023-05-14,96,3,6.28,2
289,93,2023-12-16,119,9,16.81,55
93,27,2023-05-26,94,8,12.82,26
356,27,2023-07-08,85,4,9.73,62
313,82,2023-08-11,94,4,9.84,3
295,67,2023-06-17,100,5,4.61,80
10,36,2023-06-15,101,10,17.46,56
389,3,2023-11-27,85,7,9.02,73
172,53,2023-07-29,99,4,6.77,47
439,91,2023-10-23,122,6,4.74,11
405,30,2023-09-06,100,5,11.07,26
176,40,2023-01-24,98,4,6.69,6
70,92,2023-05-16,103,3,3.81,4
462,23,2023-10-15,116,7,19.86,7
223,10,2023-08-30,120,9,8.28,14
426,90,2023-10-02,90,2,4.96,2
301,22,2023-06-19,92,6,16.86,71
411,58,2023-03-05,85,5,10.23,10
154,5,2023-03-08,113,6,7.1,22
170,8,2023-12-16,97,5,14.7,7
440,31,2023-10-03,108,8,17.87,45
166,91,2023-09-09,91,5,4.65,28
220,96,2023-03-30,95,6,3.77,7
387,49,2023-06-04,95,8,16.44,83
264,10,2023-11-19,101,3,5.91,6
211,98,2023-05-08,86,4,7.18,54
265,83,2023-05-28,84,4,3.13,23
294,32,2023-07-28,100,6,7.32,12
441,72,2023-01-27,89,4,4.6,2
344,50,2023-04-11,92,3,7.63,9
166,66,2023-06-29,104,5,10.03,9
114,3,2023-02-13,95,7,12.83,79
12,99,2023-02-10,107,6,13.47,23
436,98,2023-03-14,111,2,4.17,13
225,71,2023-10-23,108,6,3.31,44
194,77,2023-06-20,106,5,11.44,1
44,79,2023-11-29,111,5,8.58,37
107,1,2023-05-31,90,5,7.66,8
330,65,2023-07-08,103,7,12.68,8
76,91,2023-09-08,97,5,10.87,12
236,45,2023-09-26,95,5,10.84,3
193,98,2023-09-01,106,4,11.29,1
25,28,2023-07-18,90,3,5.33,7
168,54,2023-03-17,109,7,9.96,18
27,25,2023-08-05,107,8,14.83,75
111,33,2023-06-05,109,3,8.41,6
349,37,2023-04-19,96,8,9.26,3
322,77,2023-05-13,102,4,5.57,6
207,66,2023-11-03,112,8,21.21,22
194,96,2023-05-06,99,7,17.46,30
120,14,2023-10-03,99,7,12.54,11
37,87,2023-03-19,88,3,3.48,1
101,29,2023-07-09,91,6,14.89,61
226,87,2023-08-04,98,7,17.28,7
46,62,2023-01-25,111,3,7.57,5
230,29,2023-03-05,102,5,10.88,49
454,58,2023-06-04,105,3,4.38,13
144,46,2023-08-25,103,10,7.95,5
237,55,2023-03-30,91,1,2.97,22
346,53,2023-03-11,88,3,4.56,11
199,32,2023-07-20,111,11,31.37,46
228,69,2023-06-10,99,1,2.34,3
357,6,2023-09-18,93,3,6.75,14
315,71,2023-11-06,97,7,15.44,44
251,64,2023-05-16,103,2,3.15,26
402,64,2023-07-11,101,2,4.62,2
314,35,2023-12-17,101,6,9.01,18
147,84,2023-05-03,92,3,5.65,2
482,37,2023-09-15,93,3,5.91,0
365,43,2023-03-12,100,7,9.91,4
301,46,2023-04-08,92,6,11.22,56
229,96,2023-08-24,100,4,8.02,20
404,33,2023-01-15,108,4,5.85,4
493,97,2023-05-03,108,5,12.54,10
244,50,2023-08-27,94,9,5.91,81
215,72,2023-09-01,86,4,9.19,52
145,4,2023-05-16,85,3,8.26,4
447,20,2023-01-12,106,9,4.6,11
491,62,2023-08-04,105,11,10.26,20
240,46,2023-02-11,115,7,10.9,40
158,77,2023-08-16,101,6,12.47,32
180,26,2023-06-02,102,7,17.29,67
46,10,2023-06-12,94,8,11.35,60
387,61,2023-04-17,94,4,10.07,7
334,100,2023-04-17,94,3,6.08,4
31,80,2023-10-29,119,6,9.14,98
30,5,2023-11-26,98,6,5.57,0
368,6,2023-10-20,99,4,6.63,19
436,36,2023-01-18,98,4,5.58,12
408,53,2023-07-10,109,8,9.8,17
204,46,2023-09-17,88,5,3.47,9
77,31,2023-05-29,95,4,6.74,131
370,34,2023-06-25,93,4,3.69,26
126,68,2023-06-20,96,6,3.53,30
336,85,2023-08-05,101,3,4.81,6
188,32,2023-06-25,98,3,6.47,25
489,24,2023-04-13,93,5,4.84,3
443,87,2023-03-08,107,5,8.77,7
483,53,2023-08-09,95,6,11.33,39
17,81,2023-12-16,103,4,5.95,43
469,86,2023-01-07,102,2,4.35,11
442,5,2023-05-14,106,4,5.71,35
239,4,2023-10-20,101,1,0.69,6
378,11,2023-02-05,89,4,10.5,40
31,95,2023-05-06,114,7,15.08,7
418,40,2023-10-27,96,6,6.94,9
386,86,2023-07-05,92,8,12.67,18
423,54,2023-02-09,92,8,10.47,38
41,77,2023-12-19,125,6,10.92,1
392,77,2023-09-14,94,9,17.3,9
291,76,2023-07-24,98,3,3.97,8
427,41,2023-02-11,93,3,6.1,12
45,71,2023-02-22,101,3,2.33,0
350,41,2023-09-15,92,6,13.44,6
111,96,2023-08-18,89,3,3.71,0
404,36,2023-07-25,102,5,3.3,22
219,10,2023-06-09,99,4,9.52,0
374,40,2023-08-29,107,4,11.48,24
230,55,2023-02-17,118,6,10.77,19
262,83,2023-11-28,102,3,3.11,7
210,66,2023-09-07,98,3,5.77,4
343,1,2023-05-24,100,5,5.19,30
369,60,2023-10-26,104,6,13.8,49
211,52,2023-12-10,85,3,7.67,9
334,50,2023-10-08,102,6,3.53,41
454,19,,89,0,0.0,0
315,3,2023-07-10,92,7,9.21,44
365,18,2023-07-08,92,5,11.95,14
207,44,2023-11-04,114,6,12.6,91
301,48,2023-01-09,87,4,11.18,0
270,83,2023-11-13,93,3,1.69,26
35,36,2023-03-26,108,7,19.95,18
360,30,2023-12-21,113,5,2.61,8
119,1,2023-04-03,99,4,8.72,35
295,91,2023-04-06,95,5,6.05,26
255,55,2023-05-27,87,5,14.67,7
438,3,2023-06-11,106,8,11.78,142
143,62,2023-12-15,111,8,21.99,24
124,80,2023-10-01,120,7,15.93,60
217,23,2023-03-21,107,7,3.91,26
35,33,2023-01-29,111,8,16.05,8
182,9,2023-04-21,100,4,6.24,41
449,12,2023-09-30,100,5,10.22,2
199,49,2023-01-17,119,7,15.17,56
158,63,2023-06-07,111,5,12.45,21
231,32,2023-04-20,100,6,4.16,11
283,76,2023-02-16,104,9,23.38,13
130,59,2023-09-14,99,4,2.5,3
174,22,2023-05-14,88,4,5.24,11
234,39,2023-06-04,95,3,1.92,15
424,17,2023-01-02,91,2,2.24,1
97,42,2023-11-07,94,5,9.0,24
135,37,2023-02-22,95,10,10.27,8
9,96,2023-12-11,111,8,12.49,0
86,93,2023-04-26,96,4,6.59,127
401,65,2023-09-04,101,6,3.0,24
331,29,2023-07-02,95,4,8.3,2
43,69,2023-12-16,94,5,10.09,39
359,97,2023-07-28,89,7,18.05,60
212,40,2023-09-12,91,5,13.38,6
246,39,2023-02-18,116,4,4.98,3
105,12,2023-04-15,113,4,3.47,10
471,47,2023-02-09,107,8,6.07,29
259,87,2023-04-07,95,4,3.84,22
5,19,2023-07-01,88,6,4.09,70
264,48,2023-04-11,81,2,3.01,5
137,54,2023-06-12,97,6,15.3,12
274,11,2023-06-28,99,5,4.38,40
108,80,2023-09-27,109,7,20.8,89
398,69,2023-07-06,103,5,8.33,16
327,22,2023-12-22,76,2,5.16,5
61,63,2023-10-09,101,7,12.25,38
309,42,2023-06-25,92,6,4.64,3
449,80,2023-11-14,94,6,17.8,31
30,74,2023-09-25,92,6,17.43,0
156,91,2023-12-13,101,4,7.04,10
407,10,2023-03-29,95,5,12.76,2
498,71,2023-07-12,107,5,14.85,28
170,47,2023-09-23,107,4,8.75,12
430,15,2023-07-12,111,7,18.35,60
236,45,2023-11-14,97,7,6.0,11
92,28,2023-10-03,86,5,13.76,3
106,13,2023-10-28,109,6,14.46,37
113,40,2023-09-30,87,7,4.89,8
391,74,2023-02-16,98,5,9.64,29
281,92,2023-01-22,110,1,0.82,0
375,8,2023-04-11,114,4,8.06,14
492,69,2023-02-03,107,5,12.6,3
420,34,2023-07-17,88,6,3.99,12
97,34,2023-03-07,94,4,9.14,19
361,78,2023-03-30,115,5,7.5,2
160,21,2023-02-22,89,6,5.25,9
353,78,2023-07-09,105,3,8.58,2
295,60,2023-05-04,80,1,0.58,4
391,7,2023-10-28,115,4,11.15,1
377,14,2023-03-30,99,4,6.11,15
33,66,2023-06-10,99,1,2.39,0
80,61,2023-04-09,98,9,20.76,27
152,12,2023-02-14,123,10,22.61,4
152,93,2023-07-25,91,3,4.89,1
46,26,2023-05-08,95,1,1.3,4
43,43,2023-11-25,122,4,4.04,5
183,47,2023-04-11,101,6,5.37,0
435,7,2023-02-02,103,4,4.31,50
165,29,2023-01-20,95,3,2.14,10
98,8,2023-06-07,113,7,4.07,9
152,2,2023-08-19,87,7,10.04,32
226,69,2023-02-15,115,5,3.6,10
344,92,2023-02-21,108,7,3.62,4
458,7,2023-11-12,106,3,8.08,1
455,95,2023-07-28,88,3,3.21,2
185,79,2023-10-09,121,10,13.15,86
156,85,2023-06-10,122,8,9.32,19
164,59,2023-07-28,101,6,3.33,10
380,91,2023-08-10,113,5,7.37,4
122,96,2023-06-06,95,7,13.67,39
167,39,2023-03-03,101,6,17.95,7
401,72,2023-04-05,88,5,8.33,10
306,76,2023-02-20,104,2,3.68,10
73,53,2023-11-11,123,3,8.49,24
440,77,2023-05-17,86,3,4.47,31
175,20,2023-01-29,106,1,1.8,3
214,40,2023-12-17,101,8,21.78,5
43,80,2023-02-22,101,5,12.52,11
12,54,2023-02-23,96,1,2.81,2
470,89,2023-07-15,96,5,7.03,53
329,49,2023-12-20,104,4,3.0,2
316,12,2023-01-09,104,8,18.08,10
31,97,2023-12-26,93,7,18.19,32
373,68,2023-11-22,88,6,15.53,5
68,21,2023-12-07,92,3,3.8,9
129,18,2023-03-05,115,12,29.16,26
208,69,2023-03-14,96,7,3.81,27
214,65,2023-03-06,79,5,5.43,1
78,88,2023-02-12,89,6,12.37,39
325,64,2023-07-02,96,7,5.96,16
476,82,2023-07-25,93,5,4.55,14
88,84,2023-07-15,104,4,5.19,9
428,80,2023-10-19,100,3,4.31,22
399,49,2023-03-16,92,3,6.02,53
16,68,2023-04-10,123,3,8.27,2
324,35,2023-09-12,118,10,21.63,266
294,91,2023-02-14,99,4,5.5,10
382,1,2023-01-06,114,7,8.54,160
177,73,2023-04-28,93,6,15.59,15
72,85,2023-11-21,101,4,10.13,28
325,82,2023-06-30,100,3,6.28,38
253,17,2023-03-09,107,2,5.65,3
283,81,2023-08-22,94,4,11.62,3
26,91,2023-04-14,106,4,9.22,32
81,19,2023-01-16,99,8,22.72,16
24,83,2023-12-05,94,5,7.4,6
238,35,2023-10-14,103,3,6.29,17
174,79,2023-09-10,96,2,3.48,31
377,17,2023-05-11,90,4,4.68,5
413,25,2023-10-12,122,3,8.25,8
238,16,2023-03-16,107,9,10.98,48
313,45,2023-02-15,111,7,17.36,116
152,43,2023-04-06,118,6,16.88,0
462,92,2023-01-23,104,7,17.44,43
170,87,2023-09-20,102,10,28.07,215
453,83,2023-01-12,119,4,10.85,25
362,19,2023-11-20,113,3,8.37,22
486,67,2023-07-24,102,5,7.38,40
9,49,2023-01-23,116,2,2.01,14
148,71,2023-01-15,113,3,7.94,3
89,24,2023-05-15,92,8,10.53,7
7,54,2023-07-03,123,8,8.61,51
434,39,2023-09-02,92,4,9.99,26
135,58,2023-07-24,119,7,20.45,14
355,78,2023-06-24,94,4,5.99,15
22,92,2023-10-24,119,6,4.65,64
12,33,2023-02-12,87,8,15.27,69
325,65,2023-10-27,99,8,23.8,38
259,43,2023-08-12,117,6,17.12,7
201,89,2023-05-13,114,2,4.94,26
105,5,2023-02-18,91,6,7.97,4
462,50,2023-06-18,97,6,5.98,50
322,46,2023-08-09,100,5,8.09,8
413,18,2023-04-23,85,4,7.68,39
264,72,2023-09-09,99,7,16.34,12
272,66,2023-09-19,89,2,5.52,9
227,94,2023-07-15,113,3,4.82,53
178,55,2023-12-23,92,4,7.11,1
467,79,2023-11-16,98,3,3.48,1
425,31,2023-02-07,82,8,20.09,71
106,50,2023-12-04,106,2,1.46,13
491,7,2023-08-02,96,4,9.03,6
332,17,2023-03-12,89,7,13.75,25
432,76,2023-01-12,108,1,1.2,13
453,12,2023-02-20,126,7,3.51,39
410,94,2023-04-10,91,3,6.49,8
285,49,2023-01-05,95,7,18.71,20
473,36,2023-09-04,116,5,13.75,7
426,76,2023-05-22,107,2,2.02,10
341,97,2023-08-17,109,1,1.28,5
463,11,2023-10-23,100,3,7.14,5
316,2,2023-04-20,86,6,10.07,21
261,3,2023-04-17,80,5,4.03,58
169,16,2023-05-12,109,6,8.01,30
439,67,2023-10-28,91,5,8.48,4
409,98,2023-06-15,101,8,19.18,9
374,32,2023-10-14,107,4,11.92,3
87,92,2023-10-19,108,4,4.85,11
149,40,2023-02-07,97,7,5.25,113
302,92,2023-03-04,91,10,7.51,111
133,59,2023-10-16,104,3,7.76,14
375,7,2023-07-05,100,6,7.46,86
120,40,2023-08-14,94,1,2.79,9
66,72,2023-05-03,86,4,6.8,1
302,46,2023-02-17,98,5,14.93,10
491,95,2023-07-29,88,7,18.54,37
243,28,2023-11-24,90,6,15.74,15
29,73,2023-06-19,97,6,14.06,3
374,29,2023-03-06,99,2,4.41,9
337,94,2023-07-21,112,7,11.16,144
253,2,2023-10-12,102,2,3.31,0
131,66,2023-09-22,86,3,4.95,10
207,81,2023-09-28,88,7,18.49,23
384,99,2023-07-31,108,2,4.05,16
428,43,2023-07-14,103,5,8.85,37
353,85,2023-03-18,104,5,9.11,13
304,22,2023-07-08,92,2,2.48,5
397,85,2023-12-06,115,8,15.92,11
274,85,2023-04-06,99,5,2.79,5
447,21,2023-09-27,106,5,12.9,1
464,22,2023-10-02,105,8,11.04,13
462,1,2023-02-26,92,7,10.61,10
270,28,2023-03-20,98,4,8.56,8
126,48,2023-04-18,105,6,17.21,27
22,56,2023-09-19,104,1,1.14,1
264,44,2023-08-07,86,2,2.31,4
275,94,2023-06-02,104,6,14.23,15
349,55,2023-09-06,97,3,7.13,6
465,53,2023-11-24,89,6,4.68,21
254,65,2023-01-10,107,5,8.33,48
313,52,,98,0,0.0,0
166,71,2023-04-23,104,9,23.3,14
246,35,2023-05-24,95,5,11.26,12
295,42,2023-10-22,103,4,2.11,61
244,43,2023-03-17,108,2,4.8,11
41,30,2023-07-02,102,8,4.13,6
326,26,2023-02-11,115,9,5.17,68
481,62,2023-06-15,114,6,3.76,7
460,45,2023-12-17,115,2,5.06,5
404,91,2023-06-18,102,4,6.35,22
308,81,2023-03-23,105,2,1.81,1
473,65,2023-12-25,114,8,7.5,73
319,63,2023-05-21,90,6,3.77,27
276,91,2023-08-23,92,4,8.87,13
495,36,2023-02-14,94,9,22.54,39
496,88,2023-02-02,114,3,1.63,19
362,82,2023-05-30,111,4,7.94,11
498,68,2023-07-17,92,2,4.15,9
351,21,2023-08-08,94,2,1.13,0
228,42,2023-03-03,89,4,3.17,47
430,96,2023-11-30,102,7,11.79,26
61,79,2023-11-13,103,9,10.25,43
253,55,2023-05-12,112,6,17.83,57
172,29,2023-05-18,109,5,8.57,29
314,53,2023-07-02,88,1,0.92,3
404,41,2023-02-06,92,4,4.69,9
393,46,2023-11-25,100,7,8.89,11
224,40,2023-02-27,100,2,5.02,6
314,52,2023-08-14,81,3,3.35,6
272,77,2023-08-07,90,4,8.08,56
122,93,2023-01-05,90,5,9.34,27
468,7,2023-10-17,93,3,2.44,26
490,27,2023-06-29,99,8,18.2,45
378,65,2023-04-05,90,4,8.52,10
32,15,2023-07-22,80,5,14.3,13
402,25,2023-01-20,106,6,3.43,7
44,98,2023-06-17,82,4,4.99,1
295,61,2023-11-30,99,2,5.41,10
328,20,2023-03-30,100,4,5.36,2
473,36,2023-03-16,83,5,6.1,41
65,68,2023-05-24,96,4,6.98,5
389,70,2023-04-21,100,4,6.48,24
157,99,2023-12-06,97,3,1.69,10
308,22,2023-09-03,99,4,2.3,25
196,53,2023-10-11,121,7,13.03,29
25,73,2023-11-18,113,7,5.08,5
267,99,2023-05-11,105,7,5.13,29
224,84,2023-12-22,100,3,4.12,2
26,11,2023-11-21,99,6,14.16,2
448,65,2023-01-18,99,7,20.79,26
141,2,2023-04-15,108,3,6.76,2
101,39,2023-10-11,123,2,1.75,3
3,10,2023-06-20,106,3,6.36,0
446,29,2023-08-13,85,5,13.93,14
383,31,2023-07-11,98,7,13.75,12
407,68,2023-07-24,101,8,8.7,32
205,96,2023-09-06,117,4,5.46,22
54,45,2023-06-17,111,4,10.23,3
134,35,2023-08-02,93,3,7.71,10
451,3,2023-06-26,98,6,16.26,35
126,75,2023-03-20,94,5,13.17,15
457,51,2023-01-21,92,3,5.73,2
315,56,2023-09-06,95,4,9.66,64
439,35,2023-07-26,93,3,7.16,17
325,90,2023-03-12,115,7,17.27,2
254,18,2023-01-25,89,4,5.86,21
323,43,2023-04-16,98,6,14.21,52
203,90,2023-06-03,111,2,4.12,0
320,74,2023-02-02,107,11,22.39,11
